Daily Run Sheet - GSU  -  5/1/2022 to 5/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
141683,40,101,32 Harry Agganis Way,7:45 AM,7:45 AM,8:30 AM,12:01:30 AM,1,Andy Flores,,,
142191,30,212,72 E Concord St,7:45 AM,7:45 AM,8:30 AM,9:30 AM,1,Jose,Jose,,
142254,100,Alley,775 Comm Ave,6:45 AM,7:30 AM,8:30 AM,9:30 AM,2,Luis,Luis,Molly ,
142289,10,Conference Cloths,125 Bay State,7:45 AM,7:45 AM,8:30 AM,10:30 AM,1,Romero,No P/U,,
142048,25,FGH Conference Room - 1st Floor,820 Harrison Ave - FGH Building,7:30 AM,7:30 AM,8:30 AM,9:30 AM,1,Luis,No P/U,,
142115,15,Lobby,121 Bay State Rd,7:45 AM,7:45 AM,8:30 AM,9:30 AM,1,Sammy,Jose,,
141371,28,Foyer,43 Hawes Street,8:00 AM,8:00 AM,8:45 AM,11:30 AM,1,Luis,Romero,,
141932,12,Lobby,121 Bay State Rd,8:00 AM,8:00 AM,8:45 AM,12:01:30 AM,1,Jose,,,
141707,20,Living Room/Foyer,43 Hawes St,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Romero,Romero,,
141981,20,423,2 Silber Way,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Jose,Jose,,
141023,350,911,8 St Marys,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Romero,Romero,,
141038,15,339,8 St Marys,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Romero,Romero,,
141104,30,Rm 545,100 Bay State,8:15 AM,8:15 AM,9:00 AM,11:00 AM,1,Rudy,Romero,,
141103,30,Rm 545,100 Bay State,8:15 AM,8:15 AM,9:00 AM,11:00 AM,1,Luis ,Sammy,,
142104,55,201 - Atrium,43 Hawes,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Romero,Sammy,,
142101,55,201 - Atrium,43 Hawes,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Luis ,Antonio,,
141005,30,Rm 545,100 Bay State,8:15 AM,8:15 AM,9:00 AM,11:00 AM,1,Andy Flores,Antonio,,
142016,25,15th floor faculty Lounge,765 Comm Ave,8:15 AM,8:15 AM,9:00 AM,11:00 AM,1,Romero,Romero,,
141977,90,Lobby,2 Silber Way,8:15 AM,8:15 AM,9:00 AM,11:00 AM,1,Romero,,,
141720,15,Room 545,100 Bay State Rd,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Jose,,,
141446,280,BU Beach,270 Bay State Rd,8:00 AM,9:00 AM,9:00 AM,11:30 AM,2,Luis,Rudy,Kyle/Caitlin,
142078,150,Marsh Plaza,Marsh Plaza,8:15 AM,8:15 AM,9:00 AM,12:00 PM,1,Antonio,Romero,,
141271,1,BU Academy,1 University Rd.,7:00 AM,0,9:00 AM,12:01:30 AM,1,Luis,No P/U,,
142791,25,Plaza,775 Comm Ave,8:15 AM,8:15 AM,9:00 AM,9:00 AM,1,COTC,COTC,,
142310,1,Kitchen,775 Comm Ave,,,9:00 AM,12:01:30 AM,1,Juan,No P/U,,
141272,1,BU Academy,1 University Rd.,9:00 AM,0,9:00 AM,12:01:30 AM,1,Luis,No P/U,,
142782,35,Terrace Lounge,775 Commonwealth Ave,8:15 AM,8:15 AM,9:00 AM,11:45 AM,1,Jose,,,
142049,25,FGH Conference Room - 1st Floor,820 Harrison Ave - FGH Building,8:15 AM,8:15 AM,9:00 AM,9:30 AM,1,Luis,NO P/U,,
132702,60,L131,915 comm,7:30 AM,7:30 AM,9:00 AM,11:00 AM,1,Jen ,,,
139144,160,Lobby,820 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Jose,Luis,Jamie ,
139184,60,2nd Floor Atrium,8 St. Mary's,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Juan,Juan,Sean/Rich,
141406,80,CAS Room 522,725 Commonwealth Ave,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Antonio,Andy Flores,Chris Rousseau,
141461,40,Lounge/Lobby,928 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Romero,Sammy,Lynn Mahan,
139224,400,BU Beach,270 Bay State Rd,7:00 AM,8:00 AM,9:00 AM,11:30 AM,2,Sammy,Sammy,Kyle/Caitlin,
139150,100,Booth Lobby,820 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Romero,Romero,Lynn Cody/Laurel ,
139176,750,Ziskind,775 Comm Ave,7:00 AM,8:15 AM,9:00 AM,11:30 AM,2,Andy Flores,No P/U,Jamie/Mark/Tao/Chris Yee ,
139178,500,CGS Auditorium,871 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Jose,Jose,Chris R/Nasiba ,
139187,40,2nd Floor Atrium,8 St. Mary's St,7:00 AM,8:00 AM,9:00 AM,11:00 AM,2,Antonio,Sammy,Sean,
139154,1100,Metcalf/Ziskind,775 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:30 AM,2,Sammy,NO P/U,Tao/Mark C./Chris Yee ,
142128,1,Hillel Loading Dock,213 Bay State Road,9:00 AM,0,9:00 AM,9:00 AM,1,Luis,No P/U,,
139173,260,CGS Auditorium,871 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:30 AM,2,Antonio,Antonio,Jamie,
139180,100,2nd Floor Atrium,8 St. Mary's,7:00 AM,8:15 AM,9:00 AM,11:00 AM,2,Jose,Juan,Sean ,
139193,80,Lobby,610 Comm Ave,7:00 AM,8:00 AM,9:00 AM,11:30 AM,2,Juan,Sammy,Judy Le,
142108,55,201 - Atrium,43 Hawes,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Luis ,Sammy,,
142127,1,Hillel Loading Dock,213 Bay State Road,9:00 AM,0,9:00 AM,9:00 AM,1,Romero,NO P/U,,
141105,30,Rm 545,100 Bay State,8:15 AM,8:15 AM,9:00 AM,11:00 AM,1,Jose,Romero,,
141405,50,Photonics Colloqium Rm,8 St. Mary's St.,7:00 AM,7:00 AM,9:00 AM,12:00 PM,2,Jose,Luis,Sean ,
142037,25,410/411,808 Comm Ave,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Luis,Luis,,
142110,55,201 - Atrium,43 Hawes,8:15 AM,8:15 AM,9:00 AM,10:00 AM,1,Antonio,Romero,,
142461,15,105,2 Cummington,8:30 AM,8:30 AM,9:15 AM,2:00 PM,1,Luis,No P/U,,
141240,28,Foyer,43 Hawes Street,8:30 AM,8:30 AM,9:15 AM,11:30 AM,1,Luis,Sammy,,
141956,15,324,8 St Marys,8:30 AM,8:30 AM,9:15 AM,12:00 PM,1,Juan,Juan,,
141974,25,3rd Floor,928 Comm Ave,8:45 AM,8:45 AM,9:30 AM,11:30 AM,1,Romero,Romero,,
142015,25,15th floor faculty Lounge,765 Comm Ave,8:45 AM,8:45 AM,9:30 AM,11:30 AM,1,Romero,Romero ,,
141982,15,200,725 Comm Ave,8:45 AM,8:45 AM,9:30 AM,11:30 AM,1,Juan,Juan,,
